# 02805 shared playground — week 4 release (frozen snapshot, 2026-09-15)
# Philosophers on English Wikipedia, born before 1900: everyone in the seven lists
# 'List of philosophers born in the centuries BC' ... 'born in the 19th century'
# (redirects resolved). 1444 philosophers. era = the list they appear in;
# subfields = any of Wikipedia's subfield lists they are also on. node_id matches
# week4_philosophers_edges.tsv.
node_id	name	wikidata_id	url	era	subfields	description
Shem-Tov_ibn_Falaquera	Shem-Tov ibn Falaquera	Q1383938	https://en.wikipedia.org/wiki/Shem-Tov_ibn_Falaquera	11th through 14th centuries		Shem-Tov ben Joseph ibn Falaquera, also spelled Palquera, was a Spanish Jewish philosopher, poet, and commentator.
Shen_Buhai	Shen Buhai	Q559421	https://en.wikipedia.org/wiki/Shen_Buhai	centuries BC		Shen Buhai was a Chinese statesman, reformer and diplomat.
Shen_Dao	Shen Dao	Q947699	https://en.wikipedia.org/wiki/Shen_Dao	centuries BC		Shen Dao, or, was an early-mid Warring states period Chinese philosopher and writer.
Shinran	Shinran	Q512934	https://en.wikipedia.org/wiki/Shinran	11th through 14th centuries		Shinran was a key Japanese Buddhist figure of the Kamakura Period who is regarded as the founder of the Jōdo Shinshū school of Japanese Buddhism.
Shukra-Niti	Shukra-Niti	Q17307622	https://en.wikipedia.org/wiki/Shukra-Niti	centuries BC		Shukranīti, also known as Shukranītisara and Shukracharya's System of Morals, is a part of the Dharmasastra.
Shūzō_Kuki	Shūzō Kuki	Q617645	https://en.wikipedia.org/wiki/Sh%C5%ABz%C5%8D_Kuki	19th century		Shūzō Kuki was a Japanese art critic, philosopher, and poet.
Sibawayh	Sibawayh	Q983355	https://en.wikipedia.org/wiki/Sibawayh	1st through 10th centuries		Sibawayh (Arabic: سِيبَوَيْه IPA: [siːbæˈwæjh] (also pronounced [siːbæˈweː] in many modern dialects) Sībawayh; Persian: سیبُویه‎ Sēbūyeh [seːbuːˈje]; c.
Siddhasenadivākarasuri	Siddhasenadivākarasuri	Q7508141	https://en.wikipedia.org/wiki/Siddhasenadiv%C4%81karasuri	1st through 10th centuries		Siddhasenadivākarasuri was a Jain monk of the Śvetāmbara sect in the fifth century CE who wrote works on Jain philosophy and epistemology.
Siddheshwar	Siddheshwar	Q7508150	https://en.wikipedia.org/wiki/Siddheshwar	11th through 14th centuries		Siddheshwar also known as Siddharameshwar and Siddharama was one among the five acharya of the Veerashaiva faith.
Siger_of_Brabant	Siger of Brabant	Q355903	https://en.wikipedia.org/wiki/Siger_of_Brabant	11th through 14th centuries		Siger of Brabant was a 13th-century philosopher from the southern Low Countries who was an important proponent of Averroism.
Sigmund_Freud	Sigmund Freud	Q9215	https://en.wikipedia.org/wiki/Sigmund_Freud	19th century		Sigmund Freud was an Austrian neurologist and the founder of psychoanalysis, a clinical method for evaluating and treating pathologies arising from conflicts in the psyche through dialogue between patient and psychoanalyst, and the distinctive theory of mind and human agency derived from it.
Simeon_ben_Zemah_Duran	Simeon ben Zemah Duran	Q2918665	https://en.wikipedia.org/wiki/Simeon_ben_Zemah_Duran	11th through 14th centuries		Simeon ben Zemah Duran, also Tzemach Duran, known as Rashbatz or Tashbatz, was a prominent Jewish scholar, rabbinic authority, and polemicist.
Simon_Foucher	Simon Foucher	Q763747	https://en.wikipedia.org/wiki/Simon_Foucher	17th century		Simon Foucher was a French polemic philosopher.
Simon_of_Faversham	Simon of Faversham	Q7520146	https://en.wikipedia.org/wiki/Simon_of_Faversham	11th through 14th centuries		Simon of Faversham was an English medieval scholastic philosopher and later a university chancellor.
Simplicius_of_Cilicia	Simplicius of Cilicia	Q351518	https://en.wikipedia.org/wiki/Simplicius_of_Cilicia	1st through 10th centuries	logicians, metaphysicians	Simplicius of Cilicia was a Byzantine philosopher, a disciple of Ammonius Hermiae and Damascius, and one of the last of the Neoplatonists.
Sir_Benjamin_Collins_Brodie,_1st_Baronet	Sir Benjamin Collins Brodie, 1st Baronet	Q693204	https://en.wikipedia.org/wiki/Sir_Benjamin_Collins_Brodie,_1st_Baronet	18th century		Sir Benjamin Collins Brodie, 1st Baronet, was an English physiologist and surgeon who pioneered research into bone and joint disease.
Sir_William_Hamilton,_9th_Baronet	Sir William Hamilton, 9th Baronet	Q15474	https://en.wikipedia.org/wiki/Sir_William_Hamilton,_9th_Baronet	18th century		Sir William Hamilton, 9th Baronet was a Scottish philosopher.
Socrates	Socrates	Q913	https://en.wikipedia.org/wiki/Socrates	centuries BC	epistemologists	Socrates was an ancient Greek philosopher from Classical Athens, perhaps the first Western moral philosopher, and a major inspiration on his student Plato, who largely founded the tradition of Western philosophy.
Solomon_ibn_Gabirol	Solomon ibn Gabirol	Q239355	https://en.wikipedia.org/wiki/Solomon_ibn_Gabirol	11th through 14th centuries		Solomon ibn Gabirol or Solomon ben Judah (Hebrew: ר׳ שְׁלֹמֹה בֶּן יְהוּדָה אִבְּן גָּבִּירוֹל, romanized: Šəlomo ben Yəhūdā ʾībən Gābīrōl, pronounced [ʃloˈmo ben jehuˈda ʔibn ɡabiˈʁol]; Arabic: أبو أيوب سليمان بن يحيى بن جبيرول, romanized: ’Abū ’Ayyūb Sulaymān bin Yaḥyá bin Jabīrūl, pronounced [ˈʔæ
Someshvara_III	Someshvara III	Q36210	https://en.wikipedia.org/wiki/Someshvara_III	11th through 14th centuries		Someshvara III was a Western Chalukya king, the son and successor of Vikramaditya VI.
Speusippus	Speusippus	Q325955	https://en.wikipedia.org/wiki/Speusippus	centuries BC	metaphysicians	Speusippus was an ancient Greek philosopher.
Sri_Aurobindo	Sri Aurobindo	Q192207	https://en.wikipedia.org/wiki/Sri_Aurobindo	19th century	aestheticians	Sri Aurobindo was an Indian philosopher, yogi and nationalist, who is noted for his participation in the movement for India's independence from British rule, he advocated for complete autonomy through his writings and political activity.
Stanisław_Ignacy_Witkiewicz	Stanisław Ignacy Witkiewicz	Q381238	https://en.wikipedia.org/wiki/Stanis%C5%82aw_Ignacy_Witkiewicz	19th century		Stanisław Ignacy Witkiewicz, commonly known as Witkacy, was a Polish writer, painter, philosopher, theorist, playwright, novelist, and photographer active before World War I and during the interwar period.
Stanisław_Leśniewski	Stanisław Leśniewski	Q528493	https://en.wikipedia.org/wiki/Stanis%C5%82aw_Le%C5%9Bniewski	19th century		Stanisław Leśniewski was a Polish mathematician, philosopher and logician.
Stanisław_Staszic	Stanisław Staszic	Q708435	https://en.wikipedia.org/wiki/Stanis%C5%82aw_Staszic	18th century		Stanisław Wawrzyniec Staszic [staˈɲiswaf ˈstaʂit͡s] was a Polish philosopher and writer.
Stilpo	Stilpo	Q381048	https://en.wikipedia.org/wiki/Stilpo	centuries BC		Stilpo or Stilpon, in Latin sources also Stilbo or Stilbon, was a Greek philosopher of the Megarian school.
Strato_of_Lampsacus	Strato of Lampsacus	Q316353	https://en.wikipedia.org/wiki/Strato_of_Lampsacus	centuries BC		Strato of Lampsacus was a Peripatetic philosopher, and the third director of the Lyceum after the death of Theophrastus.
Su_Qin	Su Qin	Q716543	https://en.wikipedia.org/wiki/Su_Qin	centuries BC		Su Qin was a Chinese political consultant and philosopher who was an influential political strategist during the Warring States period.
Sun_Tzu	Sun Tzu	Q37151	https://en.wikipedia.org/wiki/Sun_Tzu	centuries BC	social and political philosophers	Sun Tzu was a Chinese military general, strategist, philosopher, and writer who lived during the Eastern Zhou period.
Sun_Yat-sen	Sun Yat-sen	Q8573	https://en.wikipedia.org/wiki/Sun_Yat-sen	19th century	ethicists, social and political philosophers	Sun Yat-sen was a Chinese physician, revolutionary and political philosopher who founded the Republic of China and the Kuomintang.
Susan_Stebbing	Susan Stebbing	Q2106841	https://en.wikipedia.org/wiki/Susan_Stebbing	19th century		Lizzie Susan Stebbing was a British philosopher.
Susanne_Langer	Susanne Langer	Q466026	https://en.wikipedia.org/wiki/Susanne_Langer	19th century	aestheticians	Susanne Katherina Langer was an American philosopher, writer, and educator known for her theories on the influences of art on the mind.
Syrianus	Syrianus	Q1373037	https://en.wikipedia.org/wiki/Syrianus	1st through 10th centuries	metaphysicians	Syrianus was a Greek Neoplatonic philosopher, and head of Plato's Academy in Athens, succeeding his teacher Plutarch of Athens in 431/432 AD.
Sébastien_Basson	Sébastien Basson	Q2841293	https://en.wikipedia.org/wiki/S%C3%A9bastien_Basson	15th and 16th centuries		Sébastien Basson, Latinized as Sebastianus Basso, was a French physician and natural philosopher of the beginning of the seventeenth century.
Søren_Kierkegaard	Søren Kierkegaard	Q6512	https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard	19th century	aestheticians, epistemologists, ethicists	Søren Aabye Kierkegaard was a Danish philosopher, Lutheran theologian, poet, social critic, and religious author who is widely considered to be the first existentialist philosopher.
T._H._Green	T. H. Green	Q369621	https://en.wikipedia.org/wiki/T._H._Green	19th century	ethicists, social and political philosophers	Thomas Hill Green, known as T. H. Green, was an English philosopher, political radical and temperance reformer, and a member of the British idealism movement.
Tadeusz_Czeżowski	Tadeusz Czeżowski	Q935981	https://en.wikipedia.org/wiki/Tadeusz_Cze%C5%BCowski	19th century		Tadeusz Czeżowski was a Polish philosopher and logician.
Tadeusz_Kotarbiński	Tadeusz Kotarbiński	Q714839	https://en.wikipedia.org/wiki/Tadeusz_Kotarbi%C5%84ski	19th century	ethicists, logicians	Tadeusz Marian Kotarbiński was a Polish philosopher, logician, and ethicist.
Tan_Sitong	Tan Sitong	Q1191225	https://en.wikipedia.org/wiki/Tan_Sitong	19th century		Tan Sitong, courtesy name Fusheng, art name Zhuangfei, was a Chinese politician, thinker, and reformist of the late Qing dynasty.
Teresa_of_Ávila	Teresa of Ávila	Q174880	https://en.wikipedia.org/wiki/Teresa_of_%C3%81vila	15th and 16th centuries		Teresa of Ávila, religious name Teresa of Jesus, was a Carmelite nun, prominent Spanish mystic and spiritual reformer.
Tertullian	Tertullian	Q174929	https://en.wikipedia.org/wiki/Tertullian	1st through 10th centuries		Tertullian was a prolific early Christian author from Carthage in the Roman province of Africa.
Tetsurō_Watsuji	Tetsurō Watsuji	Q969266	https://en.wikipedia.org/wiki/Tetsur%C5%8D_Watsuji	19th century		Tetsurō Watsuji was a Japanese historian and moral philosopher.
Thales_of_Miletus	Thales of Miletus	Q36303	https://en.wikipedia.org/wiki/Thales_of_Miletus	centuries BC	metaphysicians	Thales of Miletus was a pre-Socratic Greek philosopher from Miletus in Ionia, Asia Minor.
The_Buddha	The Buddha	Q9441	https://en.wikipedia.org/wiki/The_Buddha	centuries BC	ethicists	Siddhartha Gautama, most commonly referred to as the Buddha, was a wandering religious teacher who lived in the eastern Indo-Gangetic Plains during the 6th or 5th century BCE and founded Buddhism.
Theano_(philosopher)	Theano (philosopher)	Q235426	https://en.wikipedia.org/wiki/Theano_(philosopher)	centuries BC		Theano was a 6th-century BC Pythagorean philosopher.
Themistius	Themistius	Q365183	https://en.wikipedia.org/wiki/Themistius	1st through 10th centuries		Themistius, nicknamed Euphrades, was a statesman, rhetorician and philosopher.
Theodore_Abu_Qurrah	Theodore Abu Qurrah	Q1371679	https://en.wikipedia.org/wiki/Theodore_Abu_Qurrah	1st through 10th centuries		Theodore Abū Qurrah was a 9th-century Melkite bishop and theologian who lived in the early Islamic period.
Theodore_Metochites	Theodore Metochites	Q221657	https://en.wikipedia.org/wiki/Theodore_Metochites	11th through 14th centuries		Theodore Metochites was a Byzantine statesman, author, gentleman philosopher–astronomer, and patron of the arts.
Theodoric_of_Freiberg	Theodoric of Freiberg	Q1224163	https://en.wikipedia.org/wiki/Theodoric_of_Freiberg	11th through 14th centuries		Theodoric of Freiberg was a German member of the Dominican order and a theologian, philosopher, and physicist.
Theodorus_the_Atheist	Theodorus the Atheist	Q381765	https://en.wikipedia.org/wiki/Theodorus_the_Atheist	centuries BC	epistemologists	Theodorus the Atheist, of Cyrene, was a Greek philosopher of the Cyrenaic school.
Theophilos_Kairis	Theophilos Kairis	Q1247225	https://en.wikipedia.org/wiki/Theophilos_Kairis	18th century		Theophilos Kairis was a Greek Eastern Orthodox priest, philosopher and revolutionary.
Theophrastus	Theophrastus	Q160362	https://en.wikipedia.org/wiki/Theophrastus	centuries BC	epistemologists, logicians	Theophrastus was an ancient Greek philosopher and naturalist.
Thierry_of_Chartres	Thierry of Chartres	Q658109	https://en.wikipedia.org/wiki/Thierry_of_Chartres	11th through 14th centuries	metaphysicians	Thierry of Chartres or Theodoric the Breton was a twelfth-century philosopher working at Chartres and Paris, France.
Thiruvalluvar	Thiruvalluvar	Q2353373	https://en.wikipedia.org/wiki/Thiruvalluvar	centuries BC		Thiruvalluvar was an Indian Tamil poet and philosopher.
Thomas_Aquinas	Thomas Aquinas	Q9438	https://en.wikipedia.org/wiki/Thomas_Aquinas	11th through 14th centuries	aestheticians, ethicists, logicians, metaphysicians, social and political philosophers	Thomas Aquinas was an Italian Dominican friar and priest, theologian, and philosopher.
Thomas_Belsham	Thomas Belsham	Q7787563	https://en.wikipedia.org/wiki/Thomas_Belsham	18th century		Thomas Belsham was an English Unitarian minister.
Thomas_Bradwardine	Thomas Bradwardine	Q461116	https://en.wikipedia.org/wiki/Thomas_Bradwardine	11th through 14th centuries	logicians	Thomas Bradwardine was an English cleric, scholar, mathematician, physicist, courtier and, very briefly, Archbishop of Canterbury.
Thomas_Brown_(philosopher)	Thomas Brown (philosopher)	Q2706048	https://en.wikipedia.org/wiki/Thomas_Brown_(philosopher)	18th century		Thomas Brown was a Scottish physician, philosopher, and poet.
Thomas_Browne	Thomas Browne	Q313925	https://en.wikipedia.org/wiki/Thomas_Browne	17th century		Sir Thomas Browne was an English polymath and author of varied works which reveal his wide learning in diverse fields including science, medicine, religion and the esoteric.
Thomas_Cajetan	Thomas Cajetan	Q435853	https://en.wikipedia.org/wiki/Thomas_Cajetan	15th and 16th centuries	metaphysicians	Thomas Cajetan, also known as Gaetanus or Cajetanus, commonly Tommaso de Vio or Thomas de Vio, was an Italian philosopher, theologian, the Master of the Order of Preachers 1508 to 1518, and cardinal from 1517 until his death.
Thomas_Carlyle	Thomas Carlyle	Q151403	https://en.wikipedia.org/wiki/Thomas_Carlyle	18th century	social and political philosophers	Thomas Carlyle was a Scottish essayist, historian and philosopher.
Thomas_Gisborne	Thomas Gisborne	Q3525160	https://en.wikipedia.org/wiki/Thomas_Gisborne	18th century		Thomas Gisborne was an English Anglican priest and poet.
Thomas_Henry_Huxley	Thomas Henry Huxley	Q184366	https://en.wikipedia.org/wiki/Thomas_Henry_Huxley	19th century	ethicists	Thomas Henry Huxley was an English biologist and anthropologist who specialised in comparative anatomy.
Thomas_Hobbes	Thomas Hobbes	Q37621	https://en.wikipedia.org/wiki/Thomas_Hobbes	15th and 16th centuries	epistemologists, ethicists, metaphysicians, social and political philosophers	Thomas Hobbes was an English philosopher and political theorist, best known for his 1651 book Leviathan, in which he expounds an influential formulation of social contract theory.
Thomas_Hodgskin	Thomas Hodgskin	Q2594969	https://en.wikipedia.org/wiki/Thomas_Hodgskin	18th century		Thomas Hodgskin was an English socialist writer on political economy, critic of capitalism and defender of free trade and early trade unions.
